LOC111099045 rna-XM_022430381.1
LOC111123938 rna-XR_002638131.1
LOC111123947 rna-XM_022466688.1
LOC111123954 rna-XM_022466696.1
LOC111123960 rna-XM_022466711.1
LOC111123961 rna-XM_022466724.1
LOC111123962 rna-XM_022466718.1
LOC111123964 rna-XM_022466727.1
LOC111123966 rna-XM_022466733.1
LOC111123970 rna-XM_022466739.1
LOC111123973 rna-XM_022466750.1
LOC111123976 rna-XM_022466757.1
LOC111123978 rna-XM_022466760.1
LOC111123979 rna-XM_022466766.1
LOC111123983 rna-XM_022466789.1
LOC111123990 rna-XM_022466800.1
LOC111123992 rna-XM_022466802.1
LOC111123993 rna-XM_022466816.1
LOC111123994 rna-XM_022466814.1
LOC111124002 rna-XM_022466830.1
LOC111124004 rna-XM_022466843.1
LOC111124016 rna-XM_022466860.1
LOC111124018 rna-XM_022466870.1
LOC111124022 rna-XR_002638141.1
LOC111124026 rna-XM_022466875.1
LOC111124030 rna-XM_022466893.1
LOC111124036 rna-XM_022466901.1
LOC111124119 rna-XM_022466986.1
LOC111124263 rna-XM_022467118.1
LOC111124466 rna-XR_002638154.1
LOC111124467 rna-XM_022467320.1
LOC111124468 rna-XM_022467327.1
LOC111124470 rna-XM_022467332.1
LOC111124471 rna-XM_022467335.1
LOC111124472 rna-XM_022467337.1
LOC111124476 rna-XM_022467341.1
LOC111124477 rna-XM_022467346.1
LOC111124479 rna-XM_022467350.1
LOC111124486 rna-XM_022467360.1
LOC111124492 rna-XM_022467366.1
LOC111124493 rna-XR_002638208.1
LOC111124494 rna-XM_022467404.1
LOC111124508 rna-XM_022467425.1
LOC111124513 rna-XM_022467433.1
LOC111124514 rna-XM_022467435.1
LOC111124518 rna-XM_022467451.1
LOC111124521 rna-XM_022467442.1
LOC111124522 rna-XM_022467444.1
LOC111124523 rna-XM_022467448.1
LOC111124528 rna-XM_022467456.1
LOC111124535 rna-XM_022467472.1
LOC111124538 rna-XM_022467478.1
LOC111124552 rna-XM_022467497.1
LOC111124554 rna-XM_022467508.1
LOC111124575 rna-XM_022467539.1
LOC111124576 rna-XM_022467543.1
LOC111124577 rna-XM_022467546.1
LOC111124579 rna-XM_022467551.1
LOC111124587 rna-XM_022467568.1
LOC111124597 rna-XM_022467578.1
LOC111124599 rna-XM_022467589.1
LOC111124618 rna-XM_022467647.1
LOC111124633 rna-XM_022467670.1
LOC111124635 rna-XM_022467684.1
LOC111124637 rna-XM_022467691.1
LOC111124638 rna-XM_022467692.1
LOC111124642 rna-XR_002638231.1
LOC111124650 rna-XM_022467719.1
LOC111124662 rna-XM_022467742.1
LOC111124666 rna-XM_022467752.1
LOC111124674 rna-XM_022467768.1
LOC111124681 rna-XM_022467780.1
LOC111124682 rna-XR_002638250.1
LOC111124694 rna-XM_022467807.1
LOC111124695 rna-XM_022467830.1
LOC111124699 rna-XM_022467821.1
LOC111124703 rna-XM_022467827.1
LOC111124722 rna-XM_022467864.1
LOC111124724 rna-XM_022467867.1
LOC111124726 rna-XM_022467874.1
LOC111124729 rna-XM_022467894.1
LOC111124730 rna-XM_022467878.1
LOC111124749 rna-XM_022467910.1
LOC111124760 rna-XM_022467932.1
LOC111124773 rna-XM_022467958.1
LOC111124780 rna-XM_022467969.1
LOC111124802 rna-XM_022468012.1
LOC111124807 rna-XM_022467997.1
LOC111124808 rna-XM_022468002.1
LOC111124809 rna-XM_022468009.1
LOC111124820 rna-XM_022468028.1
LOC111124835 rna-XM_022468049.1
LOC111124842 rna-XR_002638262.1
LOC111124845 rna-XM_022468062.1
LOC111124850 rna-XR_002638266.1
LOC111124859 rna-XM_022468087.1
LOC111124862 rna-XM_022468093.1
LOC111124867 rna-XM_022468112.1
LOC111124868 rna-XM_022468109.1
LOC111124869 rna-XR_002638269.1
LOC111124873 rna-XM_022468128.1
LOC111124889 rna-XM_022468147.1
LOC111124894 rna-XM_022468155.1
LOC111124900 rna-XM_022468165.1
LOC111124906 rna-XM_022468195.1
LOC111124908 rna-XM_022468201.1
LOC111124909 rna-XM_022468207.1
LOC111124917 rna-XM_022468222.1
LOC111124922 rna-XM_022468229.1
LOC111124928 rna-XM_022468234.1
LOC111124935 rna-XM_022468248.1
LOC111124942 rna-XM_022468275.1
LOC111124944 rna-XM_022468287.1
LOC111124946 rna-XR_002638280.1
LOC111124952 rna-XM_022468314.1
LOC111124960 rna-XM_022468329.1
LOC111124962 rna-XR_002638304.1
LOC111124974 rna-XM_022468344.1
LOC111124985 rna-XM_022468353.1
LOC111124997 rna-XM_022468377.1
LOC111124999 rna-XM_022468385.1
LOC111125006 rna-XM_022468401.1
LOC111125013 rna-XM_022468413.1
LOC111125018 rna-XM_022468421.1
LOC111125027 rna-XM_022468442.1
LOC111125030 rna-XM_022468450.1
LOC111125034 rna-XR_002638295.1
LOC111125036 rna-XM_022468469.1
LOC111125040 rna-XM_022468473.1
LOC111125047 rna-XM_022468490.1
LOC111125049 rna-XM_022468495.1
LOC111125052 rna-XR_002638300.1
LOC111125055 rna-XM_022468504.1
LOC111125071 rna-XM_022468527.1
LOC111125081 rna-XM_022468542.1
LOC111125084 rna-XM_022468544.1
LOC111125089 rna-XM_022468554.1
LOC111125101 rna-XM_022468572.1
LOC111125102 rna-XM_022468586.1
LOC111125116 rna-XM_022468591.1
LOC111125122 rna-XM_022468604.1
LOC111125123 rna-XM_022468609.1
LOC111125124 rna-XM_022468618.1
LOC111125130 rna-XR_002638313.1
LOC111125132 rna-XM_022468628.1
LOC111125143 rna-XM_022468668.1
LOC111125149 rna-XM_022468654.1
LOC111125152 rna-XM_022468664.1
LOC111125154 rna-XM_022468675.1
LOC111125157 rna-XM_022468681.1
LOC111125159 rna-XM_022468687.1
LOC111125162 rna-XM_022468693.1
LOC111125165 rna-XM_022468698.1
LOC111125176 rna-XM_022468713.1
LOC111125199 rna-XM_022468742.1
LOC111125201 rna-XM_022468745.1
LOC111125205 rna-XM_022468752.1
LOC111125206 rna-XM_022468756.1
LOC111125211 rna-XM_022468768.1
LOC111125219 rna-XM_022468778.1
LOC111125230 rna-XR_002638331.1
LOC111125234 rna-XM_022468808.1
LOC111125238 rna-XM_022468814.1
LOC111125242 rna-XM_022468826.1
LOC111125243 rna-XM_022468857.1
LOC111125249 rna-XM_022468837.1
LOC111125253 rna-XM_022468842.1
LOC111125255 rna-XM_022468845.1
LOC111125265 rna-XM_022468862.1
LOC111125276 rna-XM_022468876.1
LOC111125277 rna-XM_022468880.1
LOC111125290 rna-XM_022468902.1
LOC111125291 rna-XM_022468906.1
LOC111125293 rna-XM_022468911.1
LOC111125298 rna-XM_022468917.1
LOC111125306 rna-XM_022468928.1
LOC111125308 rna-XM_022468937.1
LOC111125311 rna-XM_022468942.1
LOC111125314 rna-XR_002638342.1
LOC111125320 rna-XM_022468966.1
LOC111125330 rna-XM_022468986.1
LOC111125344 rna-XM_022469049.1
LOC111125347 rna-XM_022469072.1
LOC111125351 rna-XM_022469076.1
LOC111125355 rna-XM_022469085.1
LOC111125356 rna-XM_022469089.1
LOC111125363 rna-XM_022469098.1
LOC111125370 rna-XM_022469118.1
LOC111125375 rna-XM_022469128.1
LOC111125388 rna-XM_022469149.1
LOC111125391 rna-XM_022469157.1
LOC111125392 rna-XM_022469153.1
LOC111125395 rna-XR_002638356.1
LOC111125404 rna-XM_022469175.1
LOC111125406 rna-XM_022469181.1
LOC111125411 rna-XM_022469195.1
LOC111125428 rna-XM_022469212.1
LOC111125429 rna-XM_022469221.1
LOC111125441 rna-XM_022469249.1
LOC111125443 rna-XM_022469257.1
LOC111125450 rna-XM_022469269.1
LOC111125463 rna-XM_022469295.1
LOC111125464 rna-XM_022469314.1
LOC111125478 rna-XM_022469362.1
LOC111125483 rna-XM_022469371.1
LOC111125484 rna-XM_022469378.1
LOC111125486 rna-XM_022469376.1
LOC111125488 rna-XM_022469382.1
LOC111125490 rna-XM_022469390.1
LOC111125539 rna-XM_022469463.1
LOC111125543 rna-XM_022469472.1
LOC111125555 rna-XM_022469485.1
LOC111125561 rna-XM_022469498.1
LOC111125567 rna-XM_022469510.1
LOC111125570 rna-XM_022469524.1
LOC111125571 rna-XM_022469528.1
LOC111125577 rna-XM_022469536.1
LOC111125592 rna-XM_022469560.1
LOC111125607 rna-XM_022469589.1
LOC111125621 rna-XM_022469600.1
LOC111125623 rna-XM_022469615.1
LOC111125627 rna-XM_022469607.1
LOC111125629 rna-XM_022469610.1
LOC111125639 rna-XM_022469636.1
LOC111125640 rna-XM_022469640.1
LOC111125647 rna-XM_022469677.1
LOC111125656 rna-XM_022469672.1
LOC111125661 rna-XM_022469684.1
LOC111125662 rna-XM_022469719.1
LOC111125663 rna-XM_022469694.1
LOC111125665 rna-XM_022469704.1
LOC111125668 rna-XM_022469708.1
LOC111125669 rna-XM_022469713.1
LOC111125672 rna-XM_022469717.1
LOC111125698 rna-XM_022469757.1
LOC111125710 rna-XM_022469765.1
LOC111125717 rna-XM_022469779.1
LOC111125726 rna-XM_022469793.1
LOC111125727 rna-XM_022469795.1
LOC111125733 rna-XM_022469805.1
LOC111125737 rna-XM_022469815.1
LOC111125739 rna-XM_022469818.1
LOC111125752 rna-XM_022469836.1
LOC111125764 rna-XM_022469868.1
LOC111125767 rna-XM_022469879.1
LOC111125791 rna-XM_022469914.1
LOC111125792 rna-XM_022469916.1
LOC111125793 rna-XM_022469922.1
LOC111125797 rna-XM_022469926.1
LOC111125799 rna-XM_022469934.1
LOC111125802 rna-XM_022469937.1
LOC111125803 rna-XM_022469950.1
LOC111125811 rna-XM_022469964.1
LOC111125814 rna-XM_022469969.1
LOC111125816 rna-XM_022469973.1
LOC111125820 rna-XM_022469977.1
LOC111125830 rna-XR_002638414.1
LOC111125832 rna-XM_022469995.1
LOC111125833 rna-XR_002638416.1
LOC111125839 rna-XM_022470018.1
LOC111125851 rna-XM_022470032.1
LOC111125852 rna-XM_022470038.1
LOC111125854 rna-XM_022470048.1
LOC111125856 rna-XM_022470051.1
LOC111125862 rna-XM_022470064.1
LOC111125870 rna-XM_022470074.1
LOC111125872 rna-XM_022470080.1
LOC111125880 rna-XM_022470089.1
LOC111125881 rna-XM_022470094.1
LOC111125884 rna-XM_022470099.1
LOC111125890 rna-XM_022470109.1
LOC111125897 rna-XR_002638431.1
LOC111125904 rna-XM_022470131.1
LOC111125905 rna-XM_022470134.1
LOC111125906 rna-XM_022470136.1
LOC111125909 rna-XM_022470145.1
LOC111125911 rna-XM_022470149.1
LOC111125912 rna-XM_022470150.1
LOC111125918 rna-XM_022470160.1
LOC111125930 rna-XM_022470183.1
LOC111125942 rna-XM_022470204.1
LOC111125947 rna-XM_022470232.1
LOC111125948 rna-XM_022470234.1
LOC111125950 rna-XM_022470238.1
LOC111125952 rna-XM_022470240.1
LOC111125956 rna-XM_022470254.1
LOC111125958 rna-XM_022470263.1
LOC111125960 rna-XM_022470270.1
LOC111125966 rna-XM_022470279.1
LOC111125967 rna-XM_022470284.1
LOC111125976 rna-XM_022470297.1
LOC111125978 rna-XM_022470300.1
LOC111125980 rna-XM_022470306.1
LOC111125982 rna-XM_022470305.1
LOC111125987 rna-XM_022470313.1
LOC111125988 rna-XM_022470316.1
LOC111125989 rna-XM_022470323.1
LOC111125999 rna-XM_022470344.1
LOC111126006 rna-XM_022470360.1
LOC111126007 rna-XM_022470364.1
LOC111126019 rna-XM_022470380.1
LOC111126023 rna-XM_022470386.1
LOC111126032 rna-XM_022470404.1
LOC111126038 rna-XM_022470417.1
LOC111126043 rna-XM_022470426.1
LOC111126047 rna-XM_022470431.1
LOC111126054 rna-XM_022470441.1
LOC111126059 rna-XM_022470451.1
LOC111126067 rna-XM_022470459.1
LOC111126075 rna-XM_022470470.1
LOC111126076 rna-XM_022470498.1
LOC111126102 rna-XM_022470508.1
LOC111126112 rna-XM_022470520.1
LOC111126123 rna-XM_022470533.1
LOC111126129 rna-XM_022470540.1
LOC111126134 rna-XM_022470549.1
LOC111126145 rna-XM_022470564.1
LOC111126149 rna-XM_022470575.1
LOC111126156 rna-XM_022470587.1
LOC111126161 rna-XM_022470598.1
LOC111126165 rna-XM_022470627.1
LOC111126172 rna-XM_022470619.1
LOC111126177 rna-XM_022470628.1
LOC111126185 rna-XM_022470638.1
LOC111126188 rna-XM_022470646.1
LOC111126191 rna-XM_022470650.1
LOC111126201 rna-XM_022470666.1
LOC111126203 rna-XM_022470669.1
LOC111126204 rna-XM_022470674.1
LOC111126215 rna-XM_022470690.1
LOC111126223 rna-XM_022470706.1
LOC111126225 rna-XM_022470711.1
LOC111126230 rna-XM_022470718.1
LOC111126237 rna-XM_022470726.1
LOC111126253 rna-XM_022470760.1
LOC111126266 rna-XM_022470779.1
LOC111126272 rna-XM_022470786.1
LOC111126282 rna-XM_022470800.1
LOC111126300 rna-XM_022470825.1
LOC111126302 rna-XM_022470833.1
LOC111126305 rna-XR_002638463.1
LOC111126322 rna-XM_022470859.1
LOC111126327 rna-XM_022470867.1
LOC111126331 rna-XM_022470873.1
LOC111126334 rna-XM_022470878.1
LOC111126338 rna-XM_022470893.1
LOC111126352 rna-XM_022470913.1
LOC111126356 rna-XM_022470920.1
LOC111126363 rna-XM_022470928.1
LOC111126366 rna-XM_022470932.1
LOC111126369 rna-XM_022470935.1
LOC111126370 rna-XM_022470938.1
LOC111126378 rna-XM_022470966.1
LOC111126381 rna-XM_022470972.1
LOC111126387 rna-XM_022470982.1
LOC111126395 rna-XM_022470996.1
LOC111126399 rna-XM_022470995.1
LOC111126405 rna-XM_022471013.1
LOC111126408 rna-XM_022471024.1
LOC111126409 rna-XM_022471029.1
LOC111126412 rna-XM_022471040.1
LOC111126416 rna-XM_022471046.1
LOC111126421 rna-XM_022471060.1
LOC111126433 rna-XM_022471081.1
LOC111126434 rna-XM_022471084.1
LOC111126438 rna-XM_022471091.1
LOC111126445 rna-XM_022471104.1
LOC111126451 rna-XM_022471110.1
LOC111126455 rna-XM_022471119.1
LOC111126468 rna-XM_022471148.1
LOC111126469 rna-XR_002638480.1
LOC111126471 rna-XM_022471153.1
LOC111126474 rna-XR_002638481.1
LOC111126490 rna-XM_022471174.1
LOC111126502 rna-XM_022471189.1
LOC111126506 rna-XM_022471195.1
LOC111126508 rna-XM_022471199.1
LOC111126514 rna-XM_022471207.1
LOC111126527 rna-XM_022471230.1
LOC111126529 rna-XM_022471254.1
LOC111126558 rna-XR_002638492.1
LOC111126560 rna-XM_022471291.1
LOC111126562 rna-XM_022471294.1
LOC111126566 rna-XM_022471300.1
LOC111126568 rna-XM_022471304.1
LOC111126571 rna-XM_022471309.1
LOC111126580 rna-XM_022471322.1
LOC111126585 rna-XR_002638496.1
LOC111126587 rna-XR_002638507.1
LOC111126596 rna-XM_022471343.1
LOC111126605 rna-XM_022471379.1
LOC111126606 rna-XM_022471358.1
LOC111126626 rna-XM_022471398.1
LOC111126633 rna-XM_022471408.1
LOC111126637 rna-XM_022471413.1
LOC111126641 rna-XM_022471419.1
LOC111126659 rna-XM_022471445.1
LOC111126670 rna-XM_022471461.1
LOC111126673 rna-XM_022471470.1
LOC111126675 rna-XM_022471476.1
LOC111126680 rna-XM_022471486.1
LOC111126682 rna-XM_022471493.1
LOC111126686 rna-XM_022471496.1
LOC111126689 rna-XM_022471503.1
LOC111126693 rna-XM_022471514.1
LOC111126701 rna-XM_022471523.1
LOC111126711 rna-XM_022471539.1
LOC111126714 rna-XM_022471545.1
LOC111126715 rna-XM_022471550.1
LOC111126721 rna-XM_022471558.1
LOC111126732 rna-XM_022471566.1
LOC111126734 rna-XR_002638526.1
LOC111126735 rna-XM_022471570.1
LOC111126745 rna-XM_022471582.1
LOC111126750 rna-XM_022471588.1
LOC111126759 rna-XM_022471598.1
LOC111126760 rna-XM_022471601.1
LOC111126761 rna-XM_022471607.1
LOC111126788 rna-XM_022471648.1
LOC111126791 rna-XM_022471655.1
LOC111126804 rna-XM_022471681.1
LOC111126805 rna-XM_022471686.1
LOC111126810 rna-XM_022471706.1
LOC111126828 rna-XM_022471734.1
LOC111126842 rna-XM_022471743.1
LOC111126845 rna-XR_002638543.1
LOC111126865 rna-XM_022471771.1
LOC111126882 rna-XM_022471795.1
LOC111126890 rna-XM_022471810.1
LOC111126900 rna-XM_022471824.1
LOC111126901 rna-XM_022471828.1
LOC111126923 rna-XM_022471868.1
LOC111126933 rna-XM_022471881.1
LOC111126953 rna-XM_022471907.1
LOC111126958 rna-XM_022471914.1
LOC111126961 rna-XM_022471921.1
LOC111126972 rna-XM_022471943.1
LOC111126975 rna-XR_002638562.1
LOC111126988 rna-XM_022471955.1
LOC111126993 rna-XM_022471975.1
LOC111126996 rna-XM_022471962.1
LOC111127010 rna-XR_002638573.1
LOC111127032 rna-XM_022472012.1
LOC111127053 rna-XM_022472051.1
LOC111127061 rna-XM_022472060.1
LOC111127075 rna-XM_022472081.1
LOC111127107 rna-XM_022472127.1
LOC111127108 rna-XM_022472136.1
LOC111127111 rna-XM_022472138.1
LOC111127118 rna-XM_022472162.1
LOC111127124 rna-XM_022472157.1
LOC111127131 rna-XM_022472169.1
LOC111127135 rna-XM_022472176.1
LOC111127137 rna-XM_022472192.1
LOC111127139 rna-XM_022472180.1
LOC111127147 rna-XM_022472206.1
LOC111127158 rna-XM_022472218.1
LOC111127169 rna-XM_022472234.1
LOC111127178 rna-XM_022472249.1
LOC111127180 rna-XM_022472253.1
LOC111127194 rna-XM_022472281.1
LOC111127228 rna-XM_022472314.1
LOC111127260 rna-XM_022472359.1
LOC111127274 rna-XM_022472378.1
LOC111127306 rna-XM_022472412.1
LOC111127309 rna-XM_022472415.1
LOC111127310 rna-XM_022472422.1
LOC111127322 rna-XM_022472447.1
LOC111127339 rna-XM_022472469.1
LOC111127343 rna-XM_022472538.1
LOC111127351 rna-XM_022472488.1
LOC111127369 rna-XM_022472519.1
LOC111127370 rna-XM_022472523.1
LOC111127413 rna-XM_022472579.1
LOC111127414 rna-XM_022472581.1
LOC111127424 rna-XM_022472601.1
LOC111127465 rna-XM_022472651.1
LOC111127476 rna-XM_022472664.1
LOC111127509 rna-XM_022472713.1
LOC111127542 rna-XM_022472756.1
LOC111127549 rna-XM_022472763.1
LOC111127591 rna-XM_022472830.1
LOC111127592 rna-XM_022472833.1
LOC111127594 rna-XM_022472836.1
LOC111127598 rna-XM_022472844.1
LOC111127605 rna-XM_022472857.1
LOC111127606 rna-XM_022472861.1
LOC111127636 rna-XM_022472896.1
LOC111127639 rna-XR_002638614.1
LOC111127652 rna-XM_022472930.1
LOC111127659 rna-XM_022472939.1
LOC111127727 rna-XR_002638621.1
LOC111127729 rna-XM_022472963.1
LOC111127763 rna-XM_022473002.1
LOC111127765 rna-XM_022473006.1
LOC111127768 rna-XM_022473009.1
LOC111127769 rna-XM_022473011.1
LOC111127788 rna-XM_022473036.1
LOC111127790 rna-XR_002638633.1
LOC111127801 rna-XM_022473049.1
LOC111127808 rna-XR_002638637.1
LOC111127822 rna-XM_022473085.1
LOC111127827 rna-XM_022473091.1
LOC111127846 rna-XR_002638649.1
LOC111127860 rna-XM_022473148.1
LOC111127862 rna-XM_022473150.1
LOC111127877 rna-XM_022473166.1
LOC111127895 rna-XM_022473194.1
LOC111127899 rna-XM_022473203.1
LOC111127906 rna-XR_002638661.1
LOC111127911 rna-XM_022473223.1
LOC111127914 rna-XM_022473241.1
LOC111127945 rna-XM_022473274.1
LOC111127967 rna-XM_022473293.1
LOC111127975 rna-XM_022473318.1
LOC111127981 rna-XM_022473317.1
LOC111127991 rna-XM_022473343.1
LOC111127993 rna-XM_022473350.1
LOC111127994 rna-XM_022473354.1
LOC111128005 rna-XM_022473371.1
LOC111128019 rna-XR_002638674.1
LOC111128024 rna-XM_022473390.1
LOC111128027 rna-XM_022473408.1
LOC111128029 rna-XM_022473400.1
LOC111128034 rna-XM_022473421.1
LOC111128037 rna-XM_022473428.1
LOC111128040 rna-XM_022473432.1
LOC111128041 rna-XM_022473446.1
LOC111128042 rna-XM_022473437.1
LOC111128050 rna-XM_022473445.1
LOC111128060 rna-XR_002638680.1
LOC111128065 rna-XM_022473466.1
LOC111128071 rna-XM_022473483.1
LOC111128074 rna-XM_022473487.1
LOC111128082 rna-XM_022473500.1
LOC111128085 rna-XM_022473519.1
LOC111128090 rna-XM_022473532.1
LOC111128093 rna-XM_022473536.1
LOC111128094 rna-XM_022473545.1
LOC111128099 rna-XM_022473550.1
LOC111128107 rna-XM_022473564.1
LOC111128112 rna-XM_022473569.1
LOC111128118 rna-XM_022473575.1
LOC111128123 rna-XM_022473582.1
LOC111128129 rna-XM_022473591.1
LOC111128130 rna-XM_022473592.1
LOC111128136 rna-XR_002638689.1
LOC111128146 rna-XM_022473612.1
LOC111128150 rna-XM_022473616.1
LOC111128158 rna-XM_022473632.1
LOC111128182 rna-XM_022473660.1
LOC111128195 rna-XM_022473681.1
LOC111128196 rna-XM_022473686.1
LOC111128209 rna-XM_022473703.1
LOC111128215 rna-XM_022473717.1
LOC111128219 rna-XM_022473722.1
LOC111128227 rna-XM_022473733.1
LOC111128241 rna-XM_022473748.1
LOC111128244 rna-XM_022473757.1
LOC111128245 rna-XM_022473768.1
LOC111128256 rna-XM_022473786.1
LOC111128258 rna-XM_022473792.1
LOC111128266 rna-XM_022473805.1
LOC111128270 rna-XM_022473812.1
LOC111128273 rna-XR_002638699.1
LOC111128277 rna-XM_022473823.1
LOC111128279 rna-XM_022473825.1
LOC111128292 rna-XM_022473844.1
LOC111128302 rna-XM_022473857.1
LOC111128308 rna-XM_022473866.1
LOC111128311 rna-XM_022473871.1
LOC111128313 rna-XM_022473875.1
LOC111128321 rna-XM_022473890.1
LOC111128349 rna-XM_022473926.1
LOC111128358 rna-XM_022473940.1
LOC111128360 rna-XM_022473948.1
LOC111128383 rna-XM_022473968.1
LOC111128396 rna-XM_022473988.1
LOC111128405 rna-XM_022474001.1
LOC111128424 rna-XM_022474020.1
LOC111128436 rna-XM_022474043.1
LOC111128473 rna-XR_002638726.1
LOC111128492 rna-XM_022474105.1
LOC111128498 rna-XM_022474114.1
LOC111128499 rna-XM_022474120.1
LOC111128504 rna-XM_022474127.1
LOC111128511 rna-XM_022474136.1
LOC111128523 rna-XM_022474151.1
LOC111128536 rna-XM_022474187.1
LOC111128543 rna-XM_022474199.1
LOC111128550 rna-XM_022474222.1
LOC111128552 rna-XM_022474226.1
LOC111128554 rna-XM_022474231.1
LOC111128559 rna-XM_022474237.1
LOC111128581 rna-XM_022474260.1
LOC111128588 rna-XM_022474293.1
LOC111128591 rna-XM_022474295.1
LOC111128593 rna-XM_022474312.1
LOC111128599 rna-XM_022474315.1
LOC111128605 rna-XM_022474343.1
LOC111128611 rna-XM_022474340.1
LOC111128618 rna-XM_022474349.1
LOC111128624 rna-XM_022474362.1
LOC111128642 rna-XM_022474380.1
LOC111128643 rna-XM_022474384.1
LOC111128644 rna-XM_022474387.1
LOC111128648 rna-XM_022474393.1
LOC111128650 rna-XM_022474396.1
LOC111128658 rna-XM_022474435.1
LOC111128663 rna-XM_022474418.1
LOC111128683 rna-XM_022474446.1
LOC111128687 rna-XM_022474450.1
LOC111128693 rna-XM_022474458.1
LOC111128698 rna-XM_022474475.1
LOC111128717 rna-XR_002638749.1
LOC111128718 rna-XM_022474509.1
LOC111128721 rna-XM_022474508.1
LOC111128722 rna-XM_022474521.1
LOC111128734 rna-XM_022474541.1
LOC111128744 rna-XM_022474559.1
LOC111128746 rna-XM_022474570.1
LOC111128754 rna-XM_022474584.1
LOC111128767 rna-XR_002638752.1
LOC111128768 rna-XM_022474605.1
LOC111128783 rna-XR_002638758.1
LOC111128794 rna-XM_022474645.1
LOC111128800 rna-XM_022474658.1
LOC111128805 rna-XM_022474677.1
LOC111128817 rna-XM_022474701.1
LOC111128821 rna-XM_022474711.1
LOC111128831 rna-XM_022474723.1
LOC111128837 rna-XM_022474728.1
LOC111128838 rna-XM_022474748.1
LOC111128859 rna-XM_022474755.1
LOC111128871 rna-XM_022474781.1
LOC111128873 rna-XM_022474791.1
LOC111128878 rna-XM_022474802.1
LOC111128883 rna-XM_022474814.1
LOC111128885 rna-XM_022474840.1
LOC111128896 rna-XM_022474842.1
LOC111128898 rna-XM_022474846.1
LOC111128902 rna-XM_022474852.1
LOC111128913 rna-XM_022474867.1
LOC111128919 rna-XR_002638784.1
LOC111128927 rna-XM_022474890.1
LOC111128933 rna-XM_022474901.1
LOC111128963 rna-XM_022474940.1
LOC111128965 rna-XM_022474944.1
LOC111128966 rna-XM_022474949.1
LOC111128971 rna-XM_022474991.1
LOC111128977 rna-XM_022474965.1
LOC111128979 rna-XM_022474977.1
LOC111128983 rna-XM_022474986.1
LOC111128988 rna-XM_022474993.1
LOC111128990 rna-XM_022474999.1
LOC111128992 rna-XM_022475006.1
LOC111128998 rna-XM_022475015.1
LOC111129002 rna-XM_022475026.1
LOC111129005 rna-XM_022475035.1
LOC111129006 rna-XM_022475041.1
LOC111129007 rna-XM_022475048.1
LOC111129010 rna-XM_022475055.1
LOC111129017 rna-XM_022475060.1
LOC111129020 rna-XM_022475066.1
LOC111129023 rna-XM_022475073.1
LOC111129030 rna-XM_022475085.1
LOC111129049 rna-XM_022475108.1
LOC111129050 rna-XM_022475109.1
LOC111129051 rna-XM_022475113.1
LOC111129055 rna-XM_022475123.1
LOC111129056 rna-XM_022475127.1
LOC111129065 rna-XR_002638799.1
LOC111129069 rna-XM_022475146.1
LOC111129072 rna-XM_022475151.1
LOC111129076 rna-XM_022475155.1
LOC111129079 rna-XM_022475161.1
LOC111129081 rna-XM_022475178.1
LOC111129083 rna-XM_022475167.1
LOC111129086 rna-XR_002638802.1
LOC111129088 rna-XM_022475177.1
LOC111129092 rna-XR_002638803.1
LOC111129112 rna-XM_022475231.1
LOC111129117 rna-XM_022475238.1
LOC111129118 rna-XM_022477259.1
LOC111129121 rna-XM_022475249.1
LOC111129131 rna-XM_022475268.1
LOC111129133 rna-XM_022475276.1
LOC111129139 rna-XM_022475306.1
LOC111129143 rna-XM_022475298.1
LOC111129151 rna-XM_022475308.1
LOC111129162 rna-XM_022475322.1
LOC111129163 rna-XM_022475338.1
LOC111129164 rna-XM_022475347.1
LOC111129167 rna-XM_022475353.1
LOC111129172 rna-XM_022475393.1
LOC111129174 rna-XM_022475389.1
LOC111129177 rna-XM_022475407.1
LOC111129180 rna-XM_022475410.1
LOC111129181 rna-XM_022475411.1
LOC111129188 rna-XM_022475420.1
LOC111129189 rna-XM_022475424.1
LOC111129191 rna-XM_022475430.1
LOC111129212 rna-XM_022475460.1
LOC111129215 rna-XM_022475461.1
LOC111129228 rna-XM_022475483.1
LOC111129231 rna-XM_022475488.1
LOC111129238 rna-XM_022475493.1
LOC111129239 rna-XM_022475498.1
LOC111129252 rna-XM_022475513.1
LOC111129256 rna-XM_022475522.1
LOC111129261 rna-XM_022475530.1
LOC111129294 rna-XM_022475577.1
LOC111129300 rna-XM_022475588.1
LOC111129304 rna-XM_022475594.1
LOC111129312 rna-XM_022475600.1
LOC111129333 rna-XM_022475635.1
LOC111129334 rna-XM_022475639.1
LOC111129348 rna-XM_022475672.1
LOC111129366 rna-XM_022475709.1
LOC111129369 rna-XM_022475715.1
LOC111129372 rna-XM_022475725.1
LOC111129376 rna-XM_022475734.1
LOC111129377 rna-XM_022475737.1
LOC111129402 rna-XM_022475768.1
LOC111129405 rna-XM_022475775.1
LOC111129413 rna-XM_022475785.1
LOC111129425 rna-XM_022475800.1
LOC111129449 rna-XM_022475839.1
LOC111129454 rna-XR_002638842.1
LOC111129461 rna-XM_022475847.1
LOC111129466 rna-XM_022475857.1
LOC111129471 rna-XM_022475862.1
LOC111129472 rna-XR_002638854.1
LOC111129483 rna-XM_022475887.1
LOC111129492 rna-XM_022475901.1
LOC111129497 rna-XR_002638862.1
