gene_name,males_controls_max_transcript_counts,males_exposed_max_transcript_counts,difference,avg_meth_control,avg_meth_exposed,change_meth,avg_exp_control,avg_exp_exposed,change_exp,start,end,meth.diff,DMLcount
LOC111133398,10,9,-1,78.7436812141709,77.6664420858262,-1.0772391283447,8.20705152178684,9.09624253126437,0.889191009477534,NA,NA,NA,0
LOC111133399,5,7,2,81.727433856869,78.8420818256443,-2.88535203122471,4.58421363639212,4.54880365344673,-0.0354099829453949,NA,NA,NA,0
LOC111133401,1,4,3,0.120820125,0.34471483961988,0.22389471461988,1.88564747468564,3.73930537590999,1.85365790122436,NA,NA,NA,0
LOC111133421,4,7,3,0.325312316883117,0.293495039623885,-0.0318172772592322,3.80654147295248,2.63405123845635,-1.17249023449612,NA,NA,NA,0
LOC111133422,1,2,1,57.969079601047,61.0015958017859,3.03251620073883,7.17857839510895,8.68761884191006,1.50904044680111,19451418,19451420,51,1
LOC111133441,4,3,-1,0.355441487105496,0.290060135786412,-0.0653813513190834,8.31049322506543,8.75360729286615,0.443114067800723,NA,NA,NA,0
LOC111133461,2,1,-1,5.53341694021689,5.82470848060883,0.291291540391946,0.18366460304054,0.270683643243243,0.0870190402027025,NA,NA,NA,0
LOC111133469,2,3,1,1.11772841555012,0.49109322868151,-0.626635186868612,5.99003766412662,4.94762045916374,-1.04241720496289,NA,NA,NA,0
LOC111133477,3,4,1,25.1159078438134,28.8668816990609,3.75097385524751,3.48971853429204,3.65097085471976,0.161252320427727,NA,NA,NA,0
LOC111133485,4,5,1,77.3881251098638,78.3907022785968,1.002577168733,11.5651978003505,11.4373413499459,-0.127856450404614,NA,NA,NA,0
LOC111133506,2,5,3,0.71899005379947,0.416080991853068,-0.302909061946403,5.8491132151806,6.23752556877102,0.388412353590414,NA,NA,NA,0
LOC111133508,2,1,-1,64.4075381404633,67.6905700829219,3.28303194245852,11.0481792307235,11.755922526178,0.70774329545455,NA,NA,NA,0
LOC111133511,1,2,1,39.9118317675669,43.6847283430354,3.7728965754685,4.65631915748224,5.7196441144175,1.06332495693526,52595346,52595348,50,1
LOC111133517,2,3,1,0.680825241778841,0.402176401115455,-0.278648840663385,6.92639761132813,8.51491865078125,1.58852103945312,NA,NA,NA,0
LOC111133521,5,6,1,0.622830710414164,0.68317133569597,0.0603406252818066,9.66074065364284,9.98676528074006,0.326024627097219,NA,NA,NA,0
LOC111133525,1,2,1,63.9244331789892,65.9738853156028,2.04945213661356,9.33847325,9.12598986844603,-0.212483381553973,NA,NA,NA,0
LOC111133537,1,2,1,0.241170677325582,0.187688796471563,-0.0534818808540183,10.267217455604,10.5193343925279,0.252116936923843,NA,NA,NA,0
LOC111133550,2,1,-1,5.17012940861586,4.75538480003485,-0.414744608581007,14.0912658929766,14.0792368333333,-0.0120290596432451,NA,NA,NA,0
LOC111133551,2,1,-1,0.943847607882079,1.98706564781191,1.04321803992983,9.17113816871519,4.70756115781711,-4.46357701089808,NA,NA,NA,0
LOC111133556,3,2,-1,0.379131761489123,0.447953756629413,0.0688219951402897,10.6402766496248,11.3821808564728,0.741904206848034,NA,NA,NA,0
LOC111133572,3,5,2,0.449577974635688,0.568731170277748,0.11915319564206,7.38786226114329,7.98657367506129,0.598711413918,NA,NA,NA,0
LOC111133573,3,4,1,0.321434388629855,0.469901009157097,0.148466620527243,3.87364583983439,5.4355448379095,1.56189899807511,NA,NA,NA,0
LOC111133574,2,4,2,78.4287461596457,83.1598190973985,4.73107293775286,6.71961760868946,8.14051980151947,1.42090219283001,NA,NA,NA,0
LOC111133575,1,2,1,84.9177574168771,78.8286278035899,-6.08912961328721,3.67718275,2.7446850996515,-0.932497650348498,NA,NA,NA,0
LOC111133576,1,2,1,0.508357908403585,0.355958972138484,-0.1523989362651,5.412441,5.27198815685055,-0.140452843149452,NA,NA,NA,0
LOC111133577,2,3,1,46.4113030881278,47.8433275799496,1.43202449182173,6.87682497974632,7.82468959976814,0.947864620021823,NA,NA,NA,0
LOC111133578,2,4,2,0.599954819656865,0.292837856282353,-0.307116963374512,4.83713841056422,5.20546611991463,0.368327709350407,NA,NA,NA,0
LOC111133580,1,2,1,0.645959400288665,0.963335085929228,0.317375685640563,13.6180625,17.1723177324017,3.55425523240165,NA,NA,NA,0
LOC111133599,2,1,-1,0.246530935990713,0.303929786253067,0.0573988502623534,4.83194772954434,5.04039681528662,0.208449085742282,NA,NA,NA,0
LOC111133606,4,5,1,58.0714906609623,84.5449930106391,26.4735023496768,2.79628439270591,4.53848438457195,1.74219999186605,NA,NA,NA,0
LOC111133618,3,4,1,0.413929173833351,0.417188469875979,0.00325929604262742,2.39555433184211,3.30485306118421,0.909298729342103,NA,NA,NA,0
LOC111133629,2,4,2,5.38849871064344,3.63570452605434,-1.7527941845891,0.931389714111328,1.4396622109375,0.508272496826172,NA,NA,NA,0
LOC111133632,1,2,1,7.26905530494494,1.37746431349777,-5.89159099144718,7.019218,9.29869979155213,2.27948179155213,NA,NA,NA,0
LOC111133637,2,1,-1,0.31160825350948,0.329835609180313,0.0182273556708323,6.85343516107679,8.66867483333333,1.81523967225655,NA,NA,NA,0
LOC111133638,0,1,1,0.025201609375,0.565693121732026,0.540491512357026,0,0.739393333333333,0.739393333333333,NA,NA,NA,0
LOC111133646,2,3,1,1.40207591160112,2.53276669596127,1.13069078436015,0.93243743800893,1.19457897714736,0.26214153913843,NA,NA,NA,0
LOC111133650,0,1,1,0,0.320275863284632,0.320275863284632,0,1.88112633333333,1.88112633333333,NA,NA,NA,0
LOC111133651,6,8,2,36.337501272449,36.3436538167275,0.0061525442785566,8.50268916278483,8.59564005595615,0.0929508931713254,NA,NA,NA,0
LOC111133653,1,2,1,1.83587286502384,3.8064288676661,1.97055600264227,1.74805234252669,1.32802565480427,-0.42002668772242,NA,NA,NA,0
LOC111133656,3,4,1,2.62529123043288,2.10269571231194,-0.522595518120939,5.45908769294959,6.61174293420754,1.15265524125795,NA,NA,NA,0
LOC111133657,2,1,-1,6.86378793371989,6.64791871633281,-0.215869217387081,10.6484655057303,10.7191693333333,0.0707038276030563,NA,NA,NA,0
LOC111133663,2,1,-1,0.459130466252074,0.554697836416447,0.0955673701643727,10.5909697058155,7.0787052117647,-3.5122644940508,NA,NA,NA,0
LOC111133666,5,9,4,0.480168772311793,0.489707493497745,0.00953872118595139,9.08906206905229,9.75667683726165,0.667614768209353,NA,NA,NA,0
LOC111133668,1,2,1,0.733775886663273,0.515372093648659,-0.218403793014614,3.339645,4.37429228544061,1.03464728544061,NA,NA,NA,0
LOC111133683,1,2,1,0.2377211273001,0.303248212966941,0.0655270856668407,7.603286,9.98753276771196,2.38424676771196,NA,NA,NA,0
LOC111133687,6,7,1,83.3032753524027,83.5927737193549,0.289498366952174,15.2410373098243,11.755183093262,-3.48585421656231,NA,NA,NA,0
LOC111133692,3,4,1,38.6919669023116,43.9141400976132,5.22217319530161,7.524745855649,8.86698397484549,1.34223811919649,NA,NA,NA,0
LOC111133698,3,2,-1,1.39311470724326,0.959695937581762,-0.433418769661494,9.03947161374889,9.17609168924393,0.13662007549504,NA,NA,NA,0
LOC111133737,4,5,1,81.2345984888258,83.0004138372128,1.76581534838704,6.37901821567197,5.61034726353422,-0.768670952137751,NA,NA,NA,0
LOC111133741,4,5,1,0.528733558268419,0.816908155411688,0.28817459714327,11.3151572146933,13.1007333874397,1.78557617274642,NA,NA,NA,0
LOC111133742,2,3,1,56.1443608549756,56.360752085923,0.21639123094738,4.27658448798328,4.84606773719958,0.569483249216299,83022563,83022565,54,2
LOC111133742,2,3,1,56.1443608549756,56.360752085923,0.21639123094738,4.27658448798328,4.84606773719958,0.569483249216299,83027355,83027357,57,2
LOC111133743,1,0,-1,0.1866152,0,-0.1866152,1.0257935,0,-1.0257935,NA,NA,NA,0
LOC111133761,1,2,1,0.259657162194883,0.312810804871695,0.0531536426768114,6.80251825897188,7.83799673326867,1.0354784742968,NA,NA,NA,0
LOC111133774,2,4,2,43.111896125069,49.0896731177479,5.97777699267893,5.4965120872677,6.48067353398627,0.984161446718565,NA,NA,NA,0
LOC111133779,4,5,1,76.6469097584518,77.4599000262813,0.812990267829562,18.3271371898141,19.0927493880793,0.765612198265178,NA,NA,NA,0
LOC111133795,1,2,1,0.680388721243869,0.393211007024815,-0.287177714219055,15.3867771844167,15.8651045386922,0.478327354275493,NA,NA,NA,0
LOC111133801,1,2,1,69.967945909868,73.0648776134252,3.0969317035572,9.66209602883495,8.74733411650325,-0.9147619123317,36519801,36519803,54,1
LOC111133803,2,3,1,79.7683294650753,80.4427112423522,0.674381777276864,11.537763332914,11.4283725218816,-0.109390811032354,NA,NA,NA,0
LOC111133822,3,2,-1,46.3793859447252,56.5600390727691,10.1806531280439,6.99382089976345,7.25711348669426,0.263292586930817,38131201,38131203,64,1
LOC111133833,2,4,2,0.21491225556428,0.521865606601749,0.306953351037468,2.67492177901063,3.12173363900447,0.446811859993837,NA,NA,NA,0
LOC111133840,1,2,1,19.421197187037,30.9776690924512,11.5564719054142,11.7065667420458,9.35505424233747,-2.35151249970835,NA,NA,NA,0
LOC111133844,1,3,2,0.631007821977395,0.270114498086302,-0.360893323891094,5.5989500802334,7.80154808400194,2.20259800376854,NA,NA,NA,0
LOC111133855,1,2,1,6.55432892773342,5.52537951306109,-1.02894941467233,4.2965935,7.1080888803532,2.8114953803532,53716657,53716659,-66,1
LOC111133859,1,2,1,0.327681187367611,0.477888835289286,0.150207647921675,7.546168,6.9353306315427,-0.6108373684573,NA,NA,NA,0
LOC111133867,1,2,1,0.292078148018648,0.197232675074925,-0.0948454729437226,10.5112061434659,12.2693514299242,1.75814528645833,NA,NA,NA,0
LOC111133875,1,2,1,0.282753707655214,0.349085687820828,0.0663319801656138,4.98918749756097,5.15028675243902,0.161099254878052,NA,NA,NA,0
LOC111133891,4,7,3,78.604478276151,81.3652106353954,2.76073235924439,9.0885588197685,12.2558934047576,3.16733458498907,NA,NA,NA,0
LOC111133898,1,2,1,75.5706343716767,78.6879687699172,3.11733439824053,13.5507335,15.1017421431004,1.55100864310043,85389266,85389268,-66,1
LOC111133901,1,3,2,40.8892725738186,46.0755521372591,5.18627956344046,6.04908704253037,6.93681074767691,0.887723705146544,NA,NA,NA,0
LOC111133929,2,1,-1,0.391766795907317,0.517858288131764,0.126091492224447,7.3960529486598,7.85859345463918,0.462540505979381,NA,NA,NA,0
LOC111133934,3,2,-1,1.04657843211505,3.15580542451254,2.10922699239749,1.51711739106609,2.12524191564264,0.60812452457655,NA,NA,NA,0
LOC111133948,1,2,1,61.6464082324556,64.986582964926,3.34017473247038,4.1208350910596,4.40840704635762,0.287571955298012,NA,NA,NA,0
LOC111133964,2,3,1,36.3669943009921,43.6131819599929,7.24618765900081,5.703038634452,6.30777201975361,0.604733385301612,NA,NA,NA,0
LOC111133968,0,1,1,5.12843422381331,10.4627681382491,5.33433391443583,0,0.0187966666666667,0.0187966666666667,NA,NA,NA,0
LOC111134000,4,5,1,56.5675633192705,57.141641908271,0.574078589000536,4.3693949935164,5.00359286778541,0.634197874269009,NA,NA,NA,0
LOC111134006,3,4,1,0.234353301968905,0.297030217805533,0.0626769158366273,4.91580561036961,5.63578103730322,0.719975426933606,NA,NA,NA,0
LOC111134012,2,1,-1,46.7567218412815,37.7651582202285,-8.99156362105304,5.35498157268982,5.76481546596037,0.40983389327055,NA,NA,NA,0
LOC111134030,4,3,-1,1.55856390251173,1.93388700956657,0.375323107054845,5.19874785300533,5.35260839966069,0.153860546655354,NA,NA,NA,0
LOC111134042,3,2,-1,81.2787499341879,83.0173165497429,1.73856661555502,6.30295732366456,6.33957985509605,0.0366225314314894,NA,NA,NA,0
LOC111134043,3,5,2,82.2857563477151,82.1708882793506,-0.114868068364459,6.48445506450815,7.06858755544571,0.584132490937553,NA,NA,NA,0
LOC111134047,6,4,-2,24.5096347468177,26.520947630033,2.01131288321533,3.74748084761777,4.54669325935877,0.799212411741001,NA,NA,NA,0
LOC111134052,2,1,-1,0.337682410347213,0.450918500416472,0.113236090069259,12.7750066641111,13.098875,0.323868335888935,NA,NA,NA,0
LOC111134059,6,7,1,80.7602326119098,80.9597399072109,0.199507295301174,9.1011507718803,9.00226302366837,-0.0988877482119364,NA,NA,NA,0
LOC111134076,4,3,-1,47.1918662700944,56.4465164813929,9.25465021129853,5.85011710700637,6.10711432781316,0.256997220806793,72941241,72941243,50,1
LOC111134088,2,3,1,4.17484544679268,1.87004565351216,-2.30479979328052,5.56078575187344,6.20787939911185,0.647093647238413,NA,NA,NA,0
LOC111134110,1,2,1,0.169300413412856,0.308563196072505,0.139262782659648,7.75488326081478,9.36587069914601,1.61098743833123,NA,NA,NA,0
LOC111134112,2,3,1,0.435906279856588,0.31690007603496,-0.119006203821628,5.7044024781077,6.30038795395067,0.59598547584297,NA,NA,NA,0
LOC111134136,1,2,1,46.5460136721571,64.7361749597618,18.1901612876047,11.21040175,8.99670199507995,-2.21369975492006,NA,NA,NA,0
LOC111134200,3,4,1,73.6846157318791,73.2233589752984,-0.461256756580724,16.5905530023697,10.4363492467707,-6.15420375559893,NA,NA,NA,0
LOC111134201,2,3,1,57.8584353888528,56.6494364327542,-1.20899895609864,2.6938300736061,3.15477174368231,0.460941670076212,NA,NA,NA,0
LOC111134216,1,2,1,80.2973822309966,82.2242056005354,1.92682336953871,18.0850955370198,14.031927072565,-4.0531684644548,93024991,93024993,60,1
LOC111134229,3,4,1,0.285864404773862,0.306827470522377,0.0209630657485149,7.48097473960437,6.33857867595209,-1.14239606365228,NA,NA,NA,0
LOC111134239,7,6,-1,76.5148035891491,79.6682073333876,3.15340374423852,11.3077019548201,10.0670315475454,-1.24067040727469,NA,NA,NA,0
LOC111134243,4,3,-1,78.9689344978863,78.1657340614252,-0.803200436461111,13.0666489484877,11.8083153426451,-1.25833360584261,NA,NA,NA,0
LOC111134253,2,3,1,1.51618556712548,0.903682641147691,-0.61250292597779,13.155638520421,11.1433722153053,-2.01226630511573,NA,NA,NA,0
LOC111134258,2,3,1,0.308284675725717,0.292454618567306,-0.0158300571584112,2.99432536222892,5.05946287200803,2.06513750977912,NA,NA,NA,0
LOC111134263,3,4,1,11.3151392867965,18.0327218222222,6.71758253542568,4.22066882494279,4.22942650915332,0.00875768421052925,NA,NA,NA,0
LOC111134265,4,5,1,84.2347278786439,84.0744444605839,-0.160283418060033,9.81090508323025,10.5455577439847,0.734652660754465,NA,NA,NA,0
LOC111134267,3,4,1,27.306810072522,27.9184133164383,0.611603243916239,13.7240092110141,14.376669003211,0.652659792196818,NA,NA,NA,0
LOC111134279,1,2,1,1.8338270550968,2.34920552397861,0.515378468881808,4.81985135618652,6.07037910526316,1.25052774907664,NA,NA,NA,0
LOC111134280,2,1,-1,0.330562719617812,0.380457804758156,0.0498950851403436,3.0610236195097,3.70407366666667,0.643050047156964,NA,NA,NA,0
LOC111134309,1,2,1,39.421247274459,50.9954209055444,11.5741736310853,2.40664554027836,4.7578871424153,2.35124160213694,80142459,80142461,56,1
LOC111134311,3,4,1,64.0798159924407,68.6444191607715,4.56460316833079,10.1209464853961,10.447064940636,0.326118455239911,58211750,58211752,57,1
LOC111134313,4,2,-2,45.7776444985588,67.2237095929065,21.4460650943477,5.30277156775053,5.54597559014118,0.243204022390645,NA,NA,NA,0
LOC111134319,2,1,-1,0.248241613770659,0.244057263004597,-0.00418435076606119,11.2789562412892,11.4939365811424,0.214980339853268,NA,NA,NA,0
LOC111134328,4,6,2,65.886656787915,66.5325324426032,0.645875654688226,9.18203386113126,9.38500544585448,0.202971584723217,37719214,37719216,-69,1
LOC111134348,1,2,1,4.6679054739394,4.32751383336802,-0.34039164057137,3.72537749329759,4.16606634495085,0.440688851653261,NA,NA,NA,0
LOC111134349,1,2,1,10.6226203171007,10.3915902810458,-0.231030036054873,0.309677490806222,2.0908491943827,1.78117170357648,NA,NA,NA,0
LOC111134353,2,1,-1,78.9956885801967,78.8447443245204,-0.150944255676251,10.4997716668559,10.4132563695196,-0.0865152973362342,NA,NA,NA,0
LOC111134358,2,3,1,86.8163266709226,81.920502288957,-4.89582438196565,7.06201168394584,7.47134225953148,0.409330575585639,NA,NA,NA,0
LOC111134367,3,4,1,49.2908492598896,66.0384362382464,16.7475869783568,3.61230877209106,4.5898079816751,0.977499209584036,NA,NA,NA,0
LOC111134381,2,1,-1,72.0129987591804,66.1957131644134,-5.81728559476704,5.59309240552486,5.42093920552486,-0.1721532,NA,NA,NA,0
LOC111134398,2,3,1,84.3515395544995,83.9366880921247,-0.414851462374827,9.06400976947958,8.86094382485144,-0.203065944628142,NA,NA,NA,0
LOC111134403,1,2,1,86.5762402172666,84.4957802777492,-2.08045993951737,16.7679587273456,13.9635973376077,-2.80436138973784,54087108,54087110,54,1
LOC111134417,6,10,4,28.512596306759,28.685616439783,0.173020133024075,7.21686121082462,11.0219725679704,3.80511135714583,NA,NA,NA,0
LOC111134423,11,6,-5,81.3970315534501,82.1896484349114,0.792616881461285,8.85273781550802,9.24309604649436,0.390358230986342,NA,NA,NA,0
LOC111134429,1,2,1,5.12330145456247,14.518367259551,9.39506580498848,7.87272625,12.2339867991032,4.36126054910323,NA,NA,NA,0
LOC111134437,1,2,1,47.534416314436,50.4729653476199,2.93854903318384,5.21538235597826,5.30259049441425,0.0872081384359893,NA,NA,NA,0
LOC111134442,4,3,-1,59.3448508931366,57.2828455845073,-2.06200530862929,11.9573708373151,12.157472204918,0.200101367602946,NA,NA,NA,0
LOC111134444,3,4,1,42.6101635947555,41.4025580681671,-1.2076055265884,7.61181477421709,7.70670786602088,0.0948930918037885,NA,NA,NA,0
LOC111134445,3,4,1,70.0773718022704,68.7502887475183,-1.32708305475209,8.96035932642812,8.01711926051476,-0.943240065913368,NA,NA,NA,0
LOC111134465,2,3,1,61.1574096244372,72.8356908361101,11.6782812116729,6.98541178975687,9.03080194475445,2.04539015499758,83729903,83729905,52,2
LOC111134465,2,3,1,61.1574096244372,72.8356908361101,11.6782812116729,6.98541178975687,9.03080194475445,2.04539015499758,83729933,83729935,54,2
LOC111134468,5,6,1,4.79768138158452,6.80770736467001,2.01002598308549,4.85081579315581,5.42603441173424,0.575218618578424,NA,NA,NA,0
LOC111134473,7,6,-1,16.2290762876359,18.220702019296,1.99162573166011,5.61011020456894,6.13385899133944,0.523748786770495,NA,NA,NA,0
LOC111134478,5,4,-1,68.4580182848924,66.3576578693333,-2.10036041555911,11.9993474598406,9.2925092221899,-2.70683823765075,57787506,57787508,-50,1
LOC111134489,1,3,2,0.206366614399004,0.343908952838007,0.137542338439003,2.26938369859933,1.23427375940204,-1.03510993919729,NA,NA,NA,0
LOC111134493,1,2,1,0.766841820877093,0.48550875686974,-0.281333064007352,0.18964836932305,2.56973241816624,2.38008404884319,NA,NA,NA,0
LOC111134503,1,2,1,0.477866256692053,0.753234330135477,0.275368073443424,8.42805912047039,9.76295192642276,1.33489280595237,NA,NA,NA,0
LOC111134509,5,6,1,57.2542959105812,58.8678580578462,1.61356214726506,7.15635857081781,7.60971511547579,0.453356544657974,NA,NA,NA,0
LOC111134511,1,2,1,60.6747722697329,64.0319423009966,3.35717003126375,8.93826764029439,9.61281609260962,0.674548452315232,NA,NA,NA,0
LOC111134521,5,3,-2,52.5552038627228,58.6599881360002,6.10478427327743,6.94065694766995,5.62957231987594,-1.31108462779401,NA,NA,NA,0
LOC111134522,2,1,-1,65.2931278961468,70.586704879203,5.29357698305617,10.40139266532,12.3265363333333,1.92514366801329,NA,NA,NA,0
LOC111134530,1,2,1,9.57746942174262,3.58953366431931,-5.98793575742332,9.72695332096402,8.96979305053982,-0.757160270424196,NA,NA,NA,0
LOC111134534,1,3,2,11.4353458802366,4.08804506333195,-7.34730081690465,0.90492958469433,2.69717851787685,1.79224893318252,66863151,66863153,-73,3
LOC111134534,1,3,2,11.4353458802366,4.08804506333195,-7.34730081690465,0.90492958469433,2.69717851787685,1.79224893318252,66863160,66863162,-66,3
LOC111134534,1,3,2,11.4353458802366,4.08804506333195,-7.34730081690465,0.90492958469433,2.69717851787685,1.79224893318252,66863171,66863173,-52,3
LOC111134552,2,1,-1,0.282620046841611,0.415664409431999,0.133044362590388,5.74372506843115,5.29587856555129,-0.447846502879861,NA,NA,NA,0
LOC111134568,3,4,1,82.5662819436989,81.4212390499046,-1.14504289379427,11.0137427439164,11.1779108513544,0.164168107438021,NA,NA,NA,0
LOC111134572,5,6,1,58.8136413440498,59.4877098788888,0.674068534838995,7.63942115716408,7.7250326332267,0.0856114760626188,61097485,61097487,-59,1
LOC111134577,3,2,-1,65.0181452763015,68.3292350882357,3.31108981193422,10.5493964579423,10.8531966090845,0.303800151142203,NA,NA,NA,0
LOC111134595,2,3,1,19.0307925352224,19.9401253968167,0.909332861594258,7.40514547711911,8.10605104898916,0.700905571870052,NA,NA,NA,0
LOC111134597,2,3,1,2.80816679741379,3.01633122663197,0.208164429218176,10.5306488360371,7.96510948223253,-2.56553935380455,NA,NA,NA,0
LOC111134598,3,2,-1,78.2684258862779,78.4827369769194,0.214311090641559,9.00228752838165,10.7624923820451,1.76020485366345,6395902,6395904,-57,1
LOC111134604,1,2,1,0.592181781998103,0.680400505809612,0.0882187238115093,10.5766647866219,10.7248184076562,0.148153621034295,NA,NA,NA,0
LOC111134605,2,1,-1,64.8386868099541,70.7281245428882,5.88943773293417,6.17633960891185,6.77830033586844,0.60196072695658,NA,NA,NA,0
LOC111134619,2,1,-1,0.360909796798315,0.238476958860602,-0.122432837937712,4.42647992772861,3.98521410619469,-0.441265821533922,NA,NA,NA,0
LOC111134625,8,7,-1,79.3132030834218,78.3166565001867,-0.99654658323503,10.1028304986574,8.824762432116,-1.27806806654137,NA,NA,NA,0
LOC111134631,0,1,1,0.0824300961538462,0.252689257118698,0.170259160964852,0,2.15081966666667,2.15081966666667,NA,NA,NA,0
LOC111134668,1,2,1,66.8167682035444,63.5474348337545,-3.26933336978989,6.27911325,6.65269040909091,0.37357715909091,NA,NA,NA,0
LOC111134674,1,2,1,0.333070011967752,0.367816135377651,0.0347461234098984,9.80032325,10.5285204944072,0.728197244407159,NA,NA,NA,0
LOC111134677,2,3,1,0.29965112748035,0.245783035189091,-0.0538680922912596,5.8504556731756,8.13669876833903,2.28624309516343,NA,NA,NA,0
LOC111134681,1,2,1,67.5814694877919,65.7491970880553,-1.83227239973662,8.82342681619938,8.26751476336968,-0.555912052829708,NA,NA,NA,0
LOC111134694,3,6,3,72.2892551445654,61.2095670579862,-11.0796880865792,2.57834618685767,2.7480006659919,0.169654479134229,NA,NA,NA,0
LOC111134702,9,8,-1,73.9959058207509,75.4099478641274,1.41404204337647,7.87459313596858,11.0828208219121,3.2082276859435,NA,NA,NA,0
LOC111134703,1,2,1,0.462840525773341,0.380429368196498,-0.0824111575768437,11.23721625,13.0228876405447,1.78567139054467,NA,NA,NA,0
LOC111134710,1,2,1,81.5801341929933,83.5983997358022,2.01826554280898,12.4107980377604,11.7878341102431,-0.622963927517374,NA,NA,NA,0
LOC111134711,1,2,1,0.747177440130206,0.211662568849668,-0.535514871280538,0.909641198782079,1.48929464723793,0.579653448455851,NA,NA,NA,0
LOC111134724,3,5,2,66.4548385155476,70.8202038995862,4.36536538403861,8.68329642206076,9.1614841172758,0.478187695215045,53342161,53342163,60,1
LOC111134725,4,5,1,86.8180806675317,86.6900080383852,-0.128072629146459,5.06950372533255,5.89730197679183,0.827798251459281,NA,NA,NA,0
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94932912,94932914,51,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94935616,94935618,51,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94937000,94937002,58,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94939528,94939530,55,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94979528,94979530,77,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94990671,94990673,-53,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94990855,94990857,54,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94993523,94993525,51,9
LOC111134737,10,11,1,83.6282678807333,85.7912130400835,2.16294515935022,10.4901804847838,9.68594999172209,-0.804230493061723,94995440,94995442,58,9
LOC111134739,2,4,2,77.6066211427651,78.6452719466146,1.03865080384945,7.70242833887171,6.17578261808346,-1.52664572078825,94979528,94979530,77,1
LOC111134766,2,3,1,0.321471109312792,0.285659981446005,-0.0358111278667871,9.00815457688309,8.17925964117375,-0.828894935709339,NA,NA,NA,0
LOC111134772,16,17,1,30.381005840308,31.8323101835946,1.45130434328661,23.1046089372847,32.2855831136103,9.18097417632564,NA,NA,NA,0
LOC111134775,5,3,-2,1.11749837060999,1.5352659964043,0.417767625794305,7.17226090236774,6.17764566227462,-0.994615240093125,NA,NA,NA,0
LOC111134781,3,2,-1,0.397060079967462,0.362546164295739,-0.0345139156717236,5.5314071671807,5.80821887258104,0.27681170540034,NA,NA,NA,0
LOC111134790,11,13,2,0.363378709200752,0.31318132271506,-0.0501973864856921,8.89273102896166,7.8533833058892,-1.03934772307246,NA,NA,NA,0
LOC111134794,3,4,1,76.9931271255084,75.6934286444108,-1.29969848109762,9.74642027504951,10.1016583078548,0.355238032805273,NA,NA,NA,0
LOC111134802,2,1,-1,0.388321493925552,0.431027617041354,0.0427061231158019,5.99922765151515,7.95139833333333,1.95217068181818,NA,NA,NA,0
LOC111134809,2,3,1,65.8597086300986,70.8404503659951,4.98074173589647,1.93197071241513,3.4670958828807,1.53512517046557,81691913,81691915,50,1
LOC111134813,1,2,1,0.232679962737025,0.207294286003783,-0.0253856767332424,11.7912181408686,13.639141425266,1.84792328439746,NA,NA,NA,0
LOC111134825,7,9,2,86.3274366944067,88.8072756385375,2.47983894413085,4.37418310302895,4.62718752765344,0.253004424624486,NA,NA,NA,0
LOC111134839,1,2,1,74.2030483908663,74.8745469054867,0.671498514620367,13.0678177360335,12.4104477523277,-0.657369983705783,NA,NA,NA,0
LOC111134842,4,6,2,82.435997542194,82.6465317306785,0.210534188484559,11.7035930389735,10.6356645694049,-1.06792846956864,NA,NA,NA,0
LOC111134855,7,8,1,0.3054778823587,0.297417339100448,-0.00806054325825167,12.373805391714,12.1239157017725,-0.249889689941508,NA,NA,NA,0
LOC111134857,1,3,2,0.285516489708439,0.220317811378508,-0.0651986783299309,7.75358833636363,9.03049468110516,1.27690634474153,NA,NA,NA,0
LOC111134858,9,8,-1,86.0261408803978,86.3157607426941,0.28961986229632,11.8326831859661,10.6247654031394,-1.20791778282673,NA,NA,NA,0
LOC111134862,2,3,1,79.3229734056331,80.0304607217587,0.707487316125508,10.9248215958744,10.6509750009514,-0.273846594923027,NA,NA,NA,0
LOC111134869,2,3,1,68.4312546543115,68.2802709529144,-0.150983701397124,10.4537788563969,9.97241757232366,-0.481361284073289,NA,NA,NA,0
LOC111134876,4,5,1,0.751351985039149,0.886237732575705,0.134885747536556,8.20611553447713,7.34756076100218,-0.858554773474948,NA,NA,NA,0
LOC111134881,3,2,-1,2.48421630894261,3.37383131898546,0.889615010042848,5.17613914368581,6.02840743280082,0.852268289115007,NA,NA,NA,0
LOC111134883,0,1,1,11.6702165357143,3.56248224603175,-8.10773428968253,0,1.20635183333333,1.20635183333333,NA,NA,NA,0
