gene_name,difference,males_controls_max_transcript_counts,males_exposed_max_transcript_counts,GO,p.value,product
LOC111108145,1,2,3,GO:0051591,0.00456,serine/threonine-protein kinase B-raf-like
LOC111108199,1,2,3,GO:0051591,0.00456,serine/threonine-protein kinase B-raf-like
LOC111115882,1,2,3,GO:0051591,0.00456,cell death abnormality protein 1-like
LOC111117400,1,2,3,GO:0051591,0.00456,protein draper-like
LOC111128315,2,2,4,GO:0051591,0.00456,dual oxidase 2-like
LOC111132214,2,2,4,GO:0051591,0.00456,angiopoietin-1 receptor-like
LOC111136982,1,1,2,GO:0051591,0.00456,dual oxidase-like
LOC111101163,4,1,5,GO:0001502,0.00459,uncharacterized LOC111101163
LOC111101304,1,1,2,GO:0001502,0.00459,topoisomerase I damage affected protein 7-like
LOC111115409,1,1,2,GO:0001502,0.00459,tolloid-like protein 1
LOC111132115,2,4,6,GO:0001502,0.00459,loricrin-like
LOC111134790,2,11,13,GO:0001502,0.00459,loricrin-like
LOC111123312,1,1,2,GO:0030950,0.00459,target of rapamycin complex 2 subunit MAPKAP1-like
LOC111132922,2,12,14,GO:0030950,0.00459,nck-associated protein 1-like
LOC111133016,1,2,3,GO:0030950,0.00459,nck-associated protein 1-like
LOC111135562,1,1,2,GO:0030950,0.00459,uncharacterized LOC111135562
LOC111135617,1,1,2,GO:0030950,0.00459,uncharacterized LOC111135617
LOC111119621,1,5,6,GO:0043368,0.00461,uncharacterized LOC111119621
LOC111099151,1,1,2,GO:0046069,0.00461,dual 3'
LOC111124666,1,5,6,GO:0046069,0.00461,cGMP-dependent 3'
LOC111126805,3,4,7,GO:0046069,0.00461,high affinity cGMP-specific 3'
LOC111136082,1,2,3,GO:0046069,0.00461,high affinity cGMP-specific 3'
LOC111133867,1,1,2,GO:0048635,0.00461,uncharacterized LOC111133867
LOC111106889,1,1,2,GO:0051014,0.00461,nascent polypeptide-associated complex subunit alpha-like
LOC111108370,1,5,6,GO:0051014,0.00461,gelsolin-like protein 2
LOC111121114,1,1,2,GO:0051014,0.00461,protein flightless-1 homolog
LOC111136463,1,5,6,GO:0051014,0.00461,uncharacterized LOC111136463
LOC111100874,1,1,2,GO:0060613,0.00461,F-box-like/WD repeat-containing protein TBL1XR1
LOC111119715,1,1,2,GO:0060613,0.00461,arrestin domain-containing protein 3-like
LOC111127989,1,2,3,GO:0060613,0.00461,arrestin domain-containing protein 17-like
LOC111128277,1,2,3,GO:0060613,0.00461,arrestin domain-containing protein 3-like
LOC111101652,1,3,4,GO:0045807,0.00476,uncharacterized LOC111101652
LOC111103658,1,4,5,GO:0045807,0.00476,uncharacterized LOC111103658
LOC111129125,1,4,5,GO:0045807,0.00476,protein numb-like
LOC111134693,1,1,2,GO:0045807,0.00476,uncharacterized LOC111134693
NA,NA,NA,NA,GO:1902903,0.00476,NA
LOC111112216,1,3,4,GO:0000910,0.00494,ras-related protein Ral-A-like
NA,NA,NA,NA,GO:0032970,0.00495,NA
LOC111105579,1,2,3,GO:0009966,0.00508,receptor-type tyrosine-protein phosphatase eta-like
LOC111137602,1,2,3,GO:0009966,0.00508,uncharacterized LOC111137602
LOC111121405,3,3,6,GO:0034134,0.00509,phosphoinositide 3-kinase adapter protein 1-like
LOC111121523,2,2,4,GO:0034134,0.00509,phosphoinositide 3-kinase adapter protein 1-like
LOC111130648,2,1,3,GO:0034134,0.00509,uncharacterized LOC111130648
LOC111130845,1,2,3,GO:0034134,0.00509,uncharacterized LOC111130845
NA,NA,NA,NA,GO:0035872,0.00509,NA
LOC111109202,1,0,1,GO:0060306,0.00509,uncharacterized LOC111109202
LOC111114644,1,2,3,GO:0060306,0.00509,potassium voltage-gated channel subfamily H member 6-like
LOC111104432,1,7,8,GO:0070423,0.00509,tumor necrosis factor alpha-induced protein 3-like
LOC111134417,4,6,10,GO:0070423,0.00509,tumor necrosis factor alpha-induced protein 3-like
NA,NA,NA,NA,GO:0086009,0.00509,NA
LOC111100140,1,0,1,GO:0001701,0.00513,type II inositol 1
LOC111102721,2,0,2,GO:0001701,0.00513,uncharacterized LOC111102721
LOC111103658,1,4,5,GO:0001701,0.00513,uncharacterized LOC111103658
LOC111103996,1,3,4,GO:0001701,0.00513,uncharacterized LOC111103996
LOC111104023,1,1,2,GO:0001701,0.00513,uncharacterized LOC111104023
LOC111104287,1,4,5,GO:0001701,0.00513,uncharacterized LOC111104287
LOC111104558,1,1,2,GO:0001701,0.00513,cell death abnormality protein 1-like
LOC111105285,1,1,2,GO:0001701,0.00513,uncharacterized LOC111105285
LOC111109663,1,1,2,GO:0001701,0.00513,uncharacterized LOC111109663
LOC111110011,1,1,2,GO:0001701,0.00513,uncharacterized LOC111110011
LOC111111013,1,3,4,GO:0001701,0.00513,alpha-1
LOC111112990,1,2,3,GO:0001701,0.00513,polycomb group protein Psc-like
LOC111115765,1,1,2,GO:0001701,0.00513,multiple epidermal growth factor-like domains protein 10
LOC111117525,1,1,2,GO:0001701,0.00513,uncharacterized LOC111117525
LOC111120467,1,2,3,GO:0001701,0.00513,protein transport protein Sec24C-like
LOC111123331,1,2,3,GO:0001701,0.00513,retinol dehydrogenase 7-like
LOC111125330,4,8,12,GO:0001701,0.00513,hemicentin-1-like
LOC111125463,6,11,17,GO:0001701,0.00513,hemicentin-1-like
LOC111125634,1,3,4,GO:0001701,0.00513,titin-like
LOC111126327,1,2,3,GO:0001701,0.00513,kinesin-like protein KIF3A
LOC111129076,1,2,3,GO:0001701,0.00513,zinc transporter ZIP1-like
LOC111131058,1,1,2,GO:0001701,0.00513,cyclin-K-like
LOC111131522,1,2,3,GO:0001701,0.00513,deleted in malignant brain tumors 1 protein-like
LOC111131766,1,1,2,GO:0001701,0.00513,zinc transporter 1-like
LOC111132178,1,5,6,GO:0001701,0.00513,1-phosphatidylinositol 4
LOC111132922,2,12,14,GO:0001701,0.00513,nck-associated protein 1-like
LOC111133016,1,2,3,GO:0001701,0.00513,nck-associated protein 1-like
LOC111100100,1,1,2,GO:0006887,0.00529,uncharacterized LOC111100100
LOC111100144,2,1,3,GO:0006887,0.00529,uncharacterized LOC111100144
LOC111100229,1,1,2,GO:0006887,0.00529,uncharacterized LOC111100229
LOC111100564,1,1,2,GO:0006887,0.00529,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111100568,2,5,7,GO:0006887,0.00529,complexin-like
LOC111101471,1,4,5,GO:0006887,0.00529,RNA-binding protein 25-like
LOC111101858,1,0,1,GO:0006887,0.00529,ankyrin-1-like
LOC111102281,1,0,1,GO:0006887,0.00529,receptor-interacting serine/threonine-protein kinase 4-like
LOC111103219,1,0,1,GO:0006887,0.00529,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C-like
LOC111103246,2,2,4,GO:0006887,0.00529,syntaxin-binding protein 5-like
LOC111103589,2,3,5,GO:0006887,0.00529,protein piccolo-like
LOC111104885,1,0,1,GO:0006887,0.00529,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111105480,2,1,3,GO:0006887,0.00529,uncharacterized LOC111105480
LOC111105923,1,3,4,GO:0006887,0.00529,WASH complex subunit 1-like
LOC111106951,1,1,2,GO:0006887,0.00529,serine/threonine-protein kinase PAK 3-like
LOC111109585,1,2,3,GO:0006887,0.00529,uncharacterized LOC111109585
LOC111110817,2,1,3,GO:0006887,0.00529,ankyrin repeat domain-containing protein 17-like
LOC111111215,1,4,5,GO:0006887,0.00529,secernin-3-like
LOC111111411,1,0,1,GO:0006887,0.00529,synaptobrevin-like protein 5
LOC111112216,1,3,4,GO:0006887,0.00529,ras-related protein Ral-A-like
LOC111112744,2,4,6,GO:0006887,0.00529,interferon alpha-inducible protein 27-like protein 2B
LOC111113056,1,3,4,GO:0006887,0.00529,uncharacterized LOC111113056
LOC111113086,1,2,3,GO:0006887,0.00529,ras-related protein Rab-27B-like
LOC111113858,1,0,1,GO:0006887,0.00529,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC111116128,1,2,3,GO:0006887,0.00529,ankyrin-1-like
LOC111125994,2,1,3,GO:0006887,0.00529,uncharacterized LOC111125994
LOC111129348,1,4,5,GO:0006887,0.00529,melanoma inhibitory activity protein 2-like
LOC111129693,1,4,5,GO:0006887,0.00529,regulating synaptic membrane exocytosis protein 2-like
LOC111133218,1,5,6,GO:0006887,0.00529,uncharacterized LOC111133218
LOC111133968,1,0,1,GO:0006887,0.00529,receptor-interacting serine/threonine-protein kinase 4-like
LOC111134059,1,6,7,GO:0006887,0.00529,double C2-like domain-containing protein beta
LOC111134349,1,1,2,GO:0006887,0.00529,uncharacterized LOC111134349
LOC111134711,1,1,2,GO:0006887,0.00529,synaptobrevin-like
LOC111134744,1,1,2,GO:0006887,0.00529,galectin-3-binding protein A-like
LOC111135874,1,1,2,GO:0006887,0.00529,uncharacterized LOC111135874
LOC111136801,2,1,3,GO:0006887,0.00529,uncharacterized LOC111136801
LOC111106764,1,1,2,GO:0048870,0.00531,uncharacterized LOC111106764
LOC111113294,1,1,2,GO:0048870,0.00531,uncharacterized LOC111113294
LOC111122665,1,2,3,GO:0048870,0.00531,uncharacterized LOC111122665
LOC111135110,1,1,2,GO:0048870,0.00531,uncharacterized LOC111135110
LOC111102868,1,0,1,GO:0009987,0.00532,uncharacterized LOC111102868
LOC111100375,2,4,6,GO:0022008,0.00535,BTB/POZ domain-containing protein 1-like
LOC111100482,1,2,3,GO:0022008,0.00535,sn1-specific diacylglycerol lipase alpha-like
LOC111101681,1,1,2,GO:0022008,0.00535,uncharacterized LOC111101681
LOC111103485,1,4,5,GO:0022008,0.00535,sn1-specific diacylglycerol lipase alpha-like
LOC111103996,1,3,4,GO:0022008,0.00535,uncharacterized LOC111103996
LOC111104380,1,2,3,GO:0022008,0.00535,nucleolar MIF4G domain-containing protein 1-like
LOC111105256,1,1,2,GO:0022008,0.00535,nucleolar MIF4G domain-containing protein 1-like
LOC111107911,2,1,3,GO:0022008,0.00535,BTB/POZ domain-containing protein 6-like
LOC111108081,2,2,4,GO:0022008,0.00535,BTB/POZ domain-containing protein 6-like
LOC111113345,1,2,3,GO:0022008,0.00535,BTB/POZ domain-containing protein 6-like
LOC111122406,1,1,2,GO:0022008,0.00535,protocadherin Fat 4-like
LOC111129303,1,1,2,GO:0022008,0.00535,uncharacterized LOC111129303
LOC111133125,1,2,3,GO:0022008,0.00535,BTB/POZ domain-containing protein 6-like
NA,NA,NA,NA,GO:0001838,0.00536,NA
LOC111099157,1,14,15,GO:0043547,0.00536,rap1 GTPase-activating protein 1-like
LOC111101006,1,3,4,GO:0043547,0.00536,uncharacterized LOC111101006
LOC111104227,1,1,2,GO:0043547,0.00536,uncharacterized LOC111104227
LOC111104835,4,9,13,GO:0043547,0.00536,arf-GAP with GTPase
LOC111106889,1,1,2,GO:0043547,0.00536,nascent polypeptide-associated complex subunit alpha-like
LOC111108534,1,1,2,GO:0043547,0.00536,protein DENND6A-like
LOC111108782,2,1,3,GO:0043547,0.00536,protein DENND6A-like
LOC111110529,1,0,1,GO:0043547,0.00536,ragulator complex protein LAMTOR5 homolog
LOC111111520,2,3,5,GO:0043547,0.00536,rho GTPase-activating protein 21-like
LOC111119008,3,11,14,GO:0043547,0.00536,regulator of G-protein signaling 7-like
LOC111119422,1,12,13,GO:0043547,0.00536,regulator of G-protein signaling 7-like
LOC111122954,1,1,2,GO:0043547,0.00536,uncharacterized LOC111122954
LOC111125134,2,3,5,GO:0043547,0.00536,cyclin-dependent kinase-like 5
LOC111125306,1,4,5,GO:0043547,0.00536,cyclin-dependent kinase-like 5
LOC111128477,1,1,2,GO:0043547,0.00536,uncharacterized LOC111128477
LOC111129334,2,3,5,GO:0043547,0.00536,regulator of G-protein signaling 7-like
LOC111138314,1,12,13,GO:0043547,0.00536,dedicator of cytokinesis protein 9-like
LOC111123928,1,3,4,GO:0006538,0.00537,glutamine synthetase 2 cytoplasmic-like
LOC111126809,1,4,5,GO:0006538,0.00537,glutamine synthetase 2 cytoplasmic-like
LOC111101163,4,1,5,GO:0030166,0.00541,uncharacterized LOC111101163
LOC111125047,1,3,4,GO:0030166,0.00541,uncharacterized LOC111125047
LOC111129143,4,3,7,GO:0030166,0.00541,uncharacterized LOC111129143
LOC111103246,2,2,4,GO:0045921,0.00550,syntaxin-binding protein 5-like
LOC111113086,1,2,3,GO:0045921,0.00550,ras-related protein Rab-27B-like
LOC111113281,1,1,2,GO:0045921,0.00550,uncharacterized LOC111113281
LOC111133844,2,1,3,GO:0046903,0.00554,free fatty acid receptor 4-like
LOC111134328,2,4,6,GO:0046903,0.00554,protein kinase C iota type-like
LOC111100408,1,4,5,GO:0033209,0.00559,baculoviral IAP repeat-containing protein 2-like
LOC111101018,2,1,3,GO:0033209,0.00559,baculoviral IAP repeat-containing protein 3-like
LOC111110199,1,3,4,GO:0033209,0.00559,uncharacterized LOC111110199
LOC111110400,1,0,1,GO:0033209,0.00559,uncharacterized LOC111110400
LOC111122584,1,2,3,GO:0033209,0.00559,uncharacterized LOC111122584
LOC111122671,1,2,3,GO:0033209,0.00559,uncharacterized LOC111122671
LOC111128477,1,1,2,GO:0033209,0.00559,uncharacterized LOC111128477
LOC111129069,2,2,4,GO:0033209,0.00559,TNF receptor-associated factor 3-like
LOC111136382,1,5,6,GO:0033209,0.00559,uncharacterized LOC111136382
NA,NA,NA,NA,GO:0071356,0.00559,NA
LOC111102721,2,0,2,GO:0045859,0.00569,uncharacterized LOC111102721
LOC111124002,1,6,7,GO:0045859,0.00569,titin homolog
LOC111125330,4,8,12,GO:0045859,0.00569,hemicentin-1-like
LOC111125463,6,11,17,GO:0045859,0.00569,hemicentin-1-like
LOC111125634,1,3,4,GO:0045859,0.00569,titin-like
LOC111129300,1,4,5,GO:0045859,0.00569,5'-AMP-activated protein kinase subunit beta-1-like
LOC111132924,2,6,8,GO:0045859,0.00569,muscle M-line assembly protein unc-89-like
LOC111100482,1,2,3,GO:0007405,0.00587,sn1-specific diacylglycerol lipase alpha-like
LOC111103485,1,4,5,GO:0007405,0.00587,sn1-specific diacylglycerol lipase alpha-like
LOC111107271,1,2,3,GO:0007405,0.00587,potassium voltage-gated channel subfamily A member 1-like
LOC111120484,1,1,2,GO:0007405,0.00587,sn1-specific diacylglycerol lipase beta-like
LOC111124854,5,1,6,GO:0007405,0.00587,uncharacterized LOC111124854
LOC111129125,1,4,5,GO:0007405,0.00587,protein numb-like
LOC111102833,3,18,21,GO:0048598,0.00609,zinc finger E-box-binding homeobox 1-like
LOC111104055,1,2,3,GO:0048598,0.00609,ashwin-like
LOC111106199,1,4,5,GO:0048598,0.00609,uncharacterized LOC111106199
LOC111124011,1,3,4,GO:0048598,0.00609,vascular endothelial growth factor receptor 1-like
LOC111107224,1,4,5,GO:0048666,0.00613,fibropellin-1-like
LOC111118171,1,1,2,GO:0048666,0.00613,uncharacterized LOC111118171
LOC111119585,1,4,5,GO:0048666,0.00613,myelin transcription factor 1-like
LOC111121258,1,1,2,GO:0048666,0.00613,uncharacterized LOC111121258
LOC111124864,1,1,2,GO:0048666,0.00613,uncharacterized LOC111124864
LOC111126673,1,4,5,GO:0048666,0.00613,neurabin-1-like
LOC111127107,1,4,5,GO:0048666,0.00613,neurabin-1-like
LOC111127117,2,2,4,GO:0048666,0.00613,uncharacterized LOC111127117
LOC111128548,1,4,5,GO:0048666,0.00613,myocyte-specific enhancer factor 2C-like
LOC111129303,1,1,2,GO:0048666,0.00613,uncharacterized LOC111129303
LOC111130408,1,4,5,GO:0048666,0.00613,aryl hydrocarbon receptor nuclear translocator homolog
NA,NA,NA,NA,GO:0031952,0.00614,NA
LOC111103658,1,4,5,GO:0001841,0.00619,uncharacterized LOC111103658
LOC111103827,1,2,3,GO:0001841,0.00619,mitogen-activated protein kinase kinase kinase 7-like
LOC111123372,1,1,2,GO:0001841,0.00619,caspase-8-like
LOC111136692,1,1,2,GO:0001841,0.00619,uncharacterized LOC111136692
LOC111100557,1,4,5,GO:0050764,0.00626,synaptotagmin-7-like
LOC111101166,1,4,5,GO:0050764,0.00626,synaptotagmin-7-like
LOC111109585,1,2,3,GO:0050764,0.00626,uncharacterized LOC111109585
LOC111121596,1,1,2,GO:0050764,0.00626,chorion-specific transcription factor GCMb-like
LOC111099486,2,0,2,GO:0008285,0.00630,uncharacterized LOC111099486
LOC111101276,1,2,3,GO:0008285,0.00630,uncharacterized LOC111101276
LOC111101304,1,1,2,GO:0008285,0.00630,topoisomerase I damage affected protein 7-like
LOC111102129,1,0,1,GO:0008285,0.00630,calcium and integrin-binding protein 1-like
LOC111102833,3,18,21,GO:0008285,0.00630,zinc finger E-box-binding homeobox 1-like
LOC111102868,1,0,1,GO:0008285,0.00630,uncharacterized LOC111102868
LOC111103080,1,2,3,GO:0008285,0.00630,apoptosis regulator BAX-like
LOC111103234,2,2,4,GO:0008285,0.00630,ubiquinone biosynthesis protein COQ9
LOC111103518,1,2,3,GO:0008285,0.00630,ubiquinone biosynthesis protein COQ9
LOC111104545,1,1,2,GO:0008285,0.00630,beta-1
LOC111106042,1,0,1,GO:0008285,0.00630,Ca(2+)-independent N-acyltransferase-like
LOC111107545,2,5,7,GO:0008285,0.00630,uncharacterized LOC111107545
LOC111107822,1,3,4,GO:0008285,0.00630,uncharacterized LOC111107822
LOC111109630,1,1,2,GO:0008285,0.00630,uncharacterized LOC111109630
LOC111110179,1,2,3,GO:0008285,0.00630,ubiquitin carboxyl-terminal hydrolase BAP1-like
LOC111111527,1,2,3,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111111546,1,2,3,GO:0008285,0.00630,deleted in lung and esophageal cancer protein 1-like
LOC111111946,1,2,3,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase delta-like
LOC111112706,1,2,3,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase T-like
LOC111112922,1,2,3,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase alpha-like
LOC111113019,1,2,3,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase T-like
LOC111113430,1,2,3,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111114500,1,1,2,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase epsilon-like
LOC111118027,2,1,3,GO:0008285,0.00630,battenin-like
LOC111118171,1,1,2,GO:0008285,0.00630,uncharacterized LOC111118171
LOC111118726,1,1,2,GO:0008285,0.00630,vicilin-like seed storage protein At2g18540
LOC111118936,1,1,2,GO:0008285,0.00630,transcription factor Sox-17-beta.3-like
LOC111119208,2,1,3,GO:0008285,0.00630,battenin-like
LOC111119241,1,0,1,GO:0008285,0.00630,uncharacterized LOC111119241
LOC111119286,1,2,3,GO:0008285,0.00630,uncharacterized LOC111119286
LOC111119720,1,1,2,GO:0008285,0.00630,multiple epidermal growth factor-like domains protein 11
LOC111120885,2,3,5,GO:0008285,0.00630,protein Tob1-like
LOC111120921,1,2,3,GO:0008285,0.00630,tuberin-like
LOC111121708,1,1,2,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase kappa-like
LOC111122602,1,7,8,GO:0008285,0.00630,frizzled-5-like
LOC111124854,5,1,6,GO:0008285,0.00630,uncharacterized LOC111124854
LOC111124871,1,2,3,GO:0008285,0.00630,prion-like-(Q/N-rich) domain-bearing protein 25
LOC111125677,1,2,3,GO:0008285,0.00630,receptor-type tyrosine-protein phosphatase F-like
LOC111126527,3,3,6,GO:0008285,0.00630,pancreas/duodenum homeobox protein 1-like
LOC111133049,2,2,4,GO:0008285,0.00630,mitofusin-2-like
LOC111135781,1,1,2,GO:0008285,0.00630,ras-related and estrogen-regulated growth inhibitor-like
LOC111136669,3,6,9,GO:0008285,0.00630,myosin-IIIb-like
LOC111137351,1,1,2,GO:0008285,0.00630,E3 ubiquitin-protein ligase NEURL1-like
LOC111137572,1,1,2,GO:0008285,0.00630,zinc finger protein 24-like
LOC111137589,1,3,4,GO:0008285,0.00630,gametogenetin-binding protein 2-like
LOC111137979,1,1,2,GO:0008285,0.00630,ras-related and estrogen-regulated growth inhibitor-like
LOC111099430,1,1,2,GO:0000132,0.00634,multiple epidermal growth factor-like domains protein 10
LOC111101049,2,3,5,GO:0000132,0.00634,uncharacterized LOC111101049
LOC111101755,1,0,1,GO:0000132,0.00634,scavenger receptor class F member 2-like
LOC111103182,1,2,3,GO:0000132,0.00634,uncharacterized LOC111103182
LOC111104117,2,1,3,GO:0000132,0.00634,paired box protein Pax-6-like
LOC111104940,1,0,1,GO:0000132,0.00634,uncharacterized LOC111104940
LOC111105804,1,1,2,GO:0000132,0.00634,multiple epidermal growth factor-like domains protein 11
LOC111110798,1,2,3,GO:0000132,0.00634,paired box protein Pax-6-like
LOC111117755,3,3,6,GO:0000132,0.00634,multiple epidermal growth factor-like domains protein 10
LOC111124602,3,0,3,GO:0000132,0.00634,uncharacterized LOC111124602
LOC111126852,1,1,2,GO:0000132,0.00634,uncharacterized LOC111126852
LOC111134279,1,1,2,GO:0000132,0.00634,uncharacterized LOC111134279
LOC111134358,1,2,3,GO:0000132,0.00634,putative leucine-rich repeat-containing protein DDB_G0290503
LOC111135822,1,1,2,GO:0000132,0.00634,uncharacterized LOC111135822
NA,NA,NA,NA,GO:0046831,0.00640,NA
LOC111103949,1,1,2,GO:0021915,0.00656,uncharacterized LOC111103949
LOC111106307,1,2,3,GO:0021915,0.00656,E3 ubiquitin-protein ligase TRIM71-like
LOC111107940,1,1,2,GO:0021915,0.00656,E3 ubiquitin-protein ligase TRIM71-like
LOC111108185,1,4,5,GO:0021915,0.00656,plexin-A2-like
LOC111108670,2,2,4,GO:0021915,0.00656,uncharacterized LOC111108670
LOC111109417,1,1,2,GO:0021915,0.00656,uncharacterized LOC111109417
LOC111109963,1,1,2,GO:0021915,0.00656,pyrin-like
LOC111112080,2,1,3,GO:0021915,0.00656,E3 ubiquitin-protein ligase TRIM9-like
LOC111113013,1,2,3,GO:0021915,0.00656,uncharacterized LOC111113013
LOC111113294,1,1,2,GO:0021915,0.00656,uncharacterized LOC111113294
LOC111114755,1,2,3,GO:0021915,0.00656,uncharacterized LOC111114755
LOC111117525,1,1,2,GO:0021915,0.00656,uncharacterized LOC111117525
LOC111126327,1,2,3,GO:0021915,0.00656,kinesin-like protein KIF3A
LOC111130239,1,1,2,GO:0021915,0.00656,inositol-tetrakisphosphate 1-kinase-like
LOC111133651,2,6,8,GO:0021915,0.00656,myoneurin-like
NA,NA,NA,NA,GO:0090596,0.00660,NA
LOC111108126,1,1,2,GO:0042552,0.00688,uncharacterized LOC111108126
LOC111121830,3,1,4,GO:0042552,0.00688,sodium/calcium exchanger 3-like
LOC111121880,2,1,3,GO:0042552,0.00688,sodium/calcium exchanger 3-like
LOC111122802,1,2,3,GO:0042552,0.00688,hyccin-like
LOC111128683,2,1,3,GO:0042552,0.00688,monoacylglycerol lipase ABHD12-like
LOC111129088,5,10,15,GO:0042552,0.00688,sodium/calcium exchanger 2-like
LOC111133218,1,5,6,GO:0042552,0.00688,uncharacterized LOC111133218
LOC111135083,1,8,9,GO:0042552,0.00688,uncharacterized LOC111135083
LOC111100906,1,2,3,GO:0031122,0.00713,gamma-tubulin complex component 2-like
LOC111101026,1,1,2,GO:0031122,0.00713,centrosomal protein of 126 kDa-like
LOC111102129,1,0,1,GO:0031122,0.00713,calcium and integrin-binding protein 1-like
LOC111103182,1,2,3,GO:0031122,0.00713,uncharacterized LOC111103182
LOC111112620,1,15,16,GO:0031122,0.00713,centrosome and spindle pole-associated protein 1-like
LOC111124026,1,8,9,GO:0031122,0.00713,teneurin-m-like
LOC111126136,1,3,4,GO:0031122,0.00713,SLAIN motif-containing protein 2-like
LOC111126810,1,8,9,GO:0031122,0.00713,teneurin-m-like
LOC111134988,1,1,2,GO:0031122,0.00713,uncharacterized LOC111134988
LOC111135822,1,1,2,GO:0031122,0.00713,uncharacterized LOC111135822
NA,NA,NA,NA,GO:1901292,0.00713,NA
LOC111123802,5,6,11,GO:0030050,0.00718,formin-binding protein 1-like
LOC111124002,1,6,7,GO:0030050,0.00718,titin homolog
LOC111124494,5,4,9,GO:0030050,0.00718,formin-binding protein 1-like
LOC111124650,2,4,6,GO:0030050,0.00718,titin homolog
LOC111133844,2,1,3,GO:0031645,0.00718,free fatty acid receptor 4-like
LOC111125047,1,3,4,GO:0050651,0.00718,uncharacterized LOC111125047
LOC111129143,4,3,7,GO:0050651,0.00718,uncharacterized LOC111129143
NA,NA,NA,NA,GO:0099515,0.00718,NA
NA,NA,NA,NA,GO:0042326,0.00718,NA
NA,NA,NA,NA,GO:0051653,0.00720,NA
LOC111103080,1,2,3,GO:0001777,0.00721,apoptosis regulator BAX-like
NA,NA,NA,NA,GO:0002360,0.00721,NA
LOC111104432,1,7,8,GO:0002677,0.00721,tumor necrosis factor alpha-induced protein 3-like
LOC111134417,4,6,10,GO:0002677,0.00721,tumor necrosis factor alpha-induced protein 3-like
LOC111123054,1,1,2,GO:0006238,0.00721,uridine-cytidine kinase 2-like
LOC111126502,1,1,2,GO:0006238,0.00721,uridine-cytidine kinase 2-like
LOC111100465,1,7,8,GO:0007192,0.00721,5-hydroxytryptamine receptor 1A-like
LOC111110367,1,1,2,GO:0007192,0.00721,melanocortin receptor 5-like
NA,NA,NA,NA,GO:0009224,0.00721,NA
LOC111111533,1,1,2,GO:0009718,0.00721,ribonuclease Oy-like
NA,NA,NA,NA,GO:0010138,0.00721,NA
LOC111100465,1,7,8,GO:0016543,0.00721,5-hydroxytryptamine receptor 1A-like
LOC111110367,1,1,2,GO:0016543,0.00721,melanocortin receptor 5-like
LOC111100465,1,7,8,GO:0016546,0.00721,5-hydroxytryptamine receptor 1A-like
LOC111110367,1,1,2,GO:0016546,0.00721,melanocortin receptor 5-like
LOC111121893,1,3,4,GO:0019075,0.00721,multivesicular body subunit 12B-like
LOC111127032,1,2,3,GO:0019075,0.00721,multivesicular body subunit 12B-like
LOC111104117,2,1,3,GO:0021905,0.00721,paired box protein Pax-6-like
LOC111110798,1,2,3,GO:0021905,0.00721,paired box protein Pax-6-like
NA,NA,NA,NA,GO:0030860,0.00721,NA
LOC111120588,1,2,3,GO:0030862,0.00721,jouberin-like
LOC111130114,1,2,3,GO:0030862,0.00721,jouberin-like
NA,NA,NA,NA,GO:0032262,0.00721,NA
NA,NA,NA,NA,GO:0034147,0.00721,NA
LOC111104432,1,7,8,GO:0034148,0.00721,tumor necrosis factor alpha-induced protein 3-like
LOC111134417,4,6,10,GO:0034148,0.00721,tumor necrosis factor alpha-induced protein 3-like
LOC111118802,1,1,2,GO:0034166,0.00721,uncharacterized LOC111118802
LOC111130648,2,1,3,GO:0034166,0.00721,uncharacterized LOC111130648
NA,NA,NA,NA,GO:0034627,0.00721,NA
LOC111121596,1,1,2,GO:0042690,0.00721,chorion-specific transcription factor GCMb-like
LOC111135471,1,3,4,GO:0042690,0.00721,zinc finger protein ZFPM1-like
NA,NA,NA,NA,GO:0043057,0.00721,NA
LOC111130338,1,4,5,GO:0043058,0.00721,uncharacterized LOC111130338
LOC111131488,1,4,5,GO:0043058,0.00721,uncharacterized LOC111131488
LOC111108145,1,2,3,GO:0043369,0.00721,serine/threonine-protein kinase B-raf-like
LOC111108199,1,2,3,GO:0043369,0.00721,serine/threonine-protein kinase B-raf-like
LOC111102100,1,0,1,GO:0043622,0.00721,uncharacterized LOC111102100
LOC111111297,1,3,4,GO:0043622,0.00721,uncharacterized LOC111111297
LOC111132922,2,12,14,GO:0045175,0.00721,nck-associated protein 1-like
LOC111133016,1,2,3,GO:0045175,0.00721,nck-associated protein 1-like
LOC111134201,1,2,3,GO:0046032,0.00721,ADP-ribose pyrophosphatase
LOC111136071,1,1,2,GO:0046032,0.00721,ADP-ribose pyrophosphatase
